id,count,site,locality,date,vaccine_type,posted,website
1386722983427952641,,Cvs - Plymouth,Plymouth,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Provincetown,Provincetown,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Randolph,Randolph,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Revere,Revere,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Roslindale,Roslindale,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Rowley,Rowley,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Salem,Salem,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Salisbury,Salisbury,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Sandwich,Sandwich,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Saugus,Saugus,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - Seekonk,Seekonk,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - South Attleboro,South Attleboro,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - South Boston,South Boston,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722983427952641,,Cvs - South Dartmouth,South Dartmouth,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Melrose,Melrose,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Methuen,Methuen,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Middleborough,Middleborough,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Middleton,Middleton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Milton,Milton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Needham,Needham,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - New Bedford,New Bedford,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Newton,Newton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - North Adams,North Adams,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - North Attleborough,North Attleborough,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - North Dartmouth,North Dartmouth,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - North Easton,North Easton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Northampton,Northampton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Norton,Norton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Orleans,Orleans,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Palmer,Palmer,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722982542856204,,Cvs - Peabody,Peabody,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Haverhill,Haverhill,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Holbrook,Holbrook,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Holyoke,Holyoke,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Hyannis,Hyannis,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Hyde Park,Hyde Park,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Jamaica Plain,Jamaica Plain,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Kingston,Kingston,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Lenox,Lenox,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Longmeadow,Longmeadow,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Lowell,Lowell,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Ludlow,Ludlow,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Lynn,Lynn,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Malden,Malden,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Marblehead,Marblehead,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Marstons Mills,Marstons Mills,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Mashpee,Mashpee,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Mattapan,Mattapan,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Medfield,Medfield,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722981439737859,,Cvs - Medford,Medford,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Easthampton,Easthampton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Fairhaven,Fairhaven,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Fall River,Fall River,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Fitchburg,Fitchburg,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Foxborough,Foxborough,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Framingham,Framingham,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Franklin,Franklin,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Georgetown,Georgetown,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Gloucester,Gloucester,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Granby,Granby,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Great Barrington,Great Barrington,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Greenfield,Greenfield,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Groton,Groton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Hadley,Hadley,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Hanover,Hanover,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Hanson,Hanson,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722980462477316,,Cvs - Harwich,Harwich,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Agawam,Agawam,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Amesbury,Amesbury,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Belchertown,Belchertown,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Boston,Boston,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Bourne,Bourne,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Braintree,Braintree,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Brockton,Brockton,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Charlton City,Charlton City,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Chelsea,Chelsea,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Chestnut Hill,Chestnut Hill,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Danvers,Danvers,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Dedham,Dedham,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Dorchester,Dorchester,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - Dracut,Dracut,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - East Boston,East Boston,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - East Longmeadow,East Longmeadow,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386722979363573764,,Cvs - East Wareham,East Wareham,2021-04-26 16:44:57,,2021-04-26 16:44:57,https://t.co/cvau09jxzh
1386721233744637954,24,Southcoast Health,Fall River,2021-05-05 00:00:00,,2021-04-26 16:38:00,https://t.co/rz1b7kcalf
1386720400214740996,44,Southcoast Health,Fall River,2021-05-04 00:00:00,,2021-04-26 16:34:42,https://t.co/rz1b7kcalf
1386720399321354241,44,Southcoast Health,Fall River,2021-05-03 00:00:00,,2021-04-26 16:34:41,https://t.co/rz1b7kcalf
1386720134191108099,24,Southcoast Health,Fall River,2021-05-02 00:00:00,,2021-04-26 16:33:38,https://t.co/rz1b7kcalf
1386719875045920772,24,Southcoast Health,Fall River,2021-05-01 00:00:00,,2021-04-26 16:32:36,https://t.co/rz1b7kcalf
1386719619499560964,24,Southcoast Health,Fall River,2021-04-30 00:00:00,,2021-04-26 16:31:35,https://t.co/rz1b7kcalf
1386713768198029313,1150,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center,Worcester,2021-04-29 00:00:00,Janssen Covid-19 Vaccine,2021-04-26 16:08:20,https://t.co/rkd6lns7wt
1386706642818027523,62,Roslindale Covid-19 Vaccination Site @ St. Nectarios Function Hall,Roslindale,2021-05-01 00:00:00,,2021-04-26 15:40:02,https://t.co/wia9wkw5q0
1386706641786228743,68,Hyde Park Covid-19 Vaccination Site @ Menino Ymca,Hyde Park,2021-04-30 00:00:00,,2021-04-26 15:40:01,https://t.co/wia9wkw5q0
1386706640800473094,95,Hyde Park Covid-19 Vaccination Site @ Menino Ymca,Hyde Park,2021-04-29 00:00:00,,2021-04-26 15:40:01,https://t.co/wia9wkw5q0
1386706639911325703,71,Hyde Park Covid-19 Vaccination Site @ Menino Ymca,Hyde Park,2021-04-28 00:00:00,,2021-04-26 15:40:01,https://t.co/wia9wkw5q0
1386706050120880129,77,Lowell General Hospital,,2021-04-30 00:00:00,,2021-04-26 15:37:40,https://t.co/xpeg2t70ym
1386705786051629057,87,Lowell General Hospital,,2021-04-29 00:00:00,,2021-04-26 15:36:37,https://t.co/xpeg2t70ym
1386738304964497410,,Cvs - West Springfield,West Springfield,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Westborough,Westborough,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Westfield,Westfield,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Westport,Westport,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Westwood,Westwood,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Weymouth,Weymouth,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Whitinsville,Whitinsville,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Wilbraham,Wilbraham,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Winthrop,Winthrop,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738304964497410,,Cvs - Worcester,Worcester,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - South Dartmouth,South Dartmouth,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - South Dennis,South Dennis,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - South Easton,South Easton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - South Hamilton,South Hamilton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - South Yarmouth,South Yarmouth,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Southbridge,Southbridge,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Springfield,Springfield,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Stoughton,Stoughton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Swampscott,Swampscott,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Swansea,Swansea,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Taunton,Taunton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Uxbridge,Uxbridge,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Ware,Ware,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - Wareham,Wareham,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303941099528,,Cvs - West Bridgewater,West Bridgewater,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Northampton,Northampton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Orleans,Orleans,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Palmer,Palmer,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Peabody,Peabody,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Pembroke,Pembroke,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Pittsfield,Pittsfield,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Plymouth,Plymouth,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Provincetown,Provincetown,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Randolph,Randolph,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Revere,Revere,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Roslindale,Roslindale,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Rowley,Rowley,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Salem,Salem,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Salisbury,Salisbury,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Sandwich,Sandwich,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Saugus,Saugus,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - Seekonk,Seekonk,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738303001665539,,Cvs - South Attleboro,South Attleboro,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Longmeadow,Longmeadow,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Lowell,Lowell,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Ludlow,Ludlow,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Lynn,Lynn,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Malden,Malden,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Marblehead,Marblehead,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Marstons Mills,Marstons Mills,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Mashpee,Mashpee,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Mattapan,Mattapan,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Methuen,Methuen,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Middleborough,Middleborough,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Middleton,Middleton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - Millbury,Millbury,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - New Bedford,New Bedford,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - North Adams,North Adams,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - North Dartmouth,North Dartmouth,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301978173461,,Cvs - North Easton,North Easton,2021-04-26 17:45:50,,2021-04-26 17:45:50,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Easthampton,Easthampton,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Fairhaven,Fairhaven,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Fall River,Fall River,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Fitchburg,Fitchburg,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Georgetown,Georgetown,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Gloucester,Gloucester,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Great Barrington,Great Barrington,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Greenfield,Greenfield,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Harwich,Harwich,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Haverhill,Haverhill,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Holbrook,Holbrook,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Holden,Holden,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Holyoke,Holyoke,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Hyannis,Hyannis,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Hyde Park,Hyde Park,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Jamaica Plain,Jamaica Plain,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386738301021966342,,Cvs - Lenox,Lenox,2021-04-26 17:45:49,,2021-04-26 17:45:49,https://t.co/cvau09jxzh
1386731412720652290,63,Umass Memorial Healthcare 100 Front St Vaccine Clinic,Worcester,2021-04-28 00:00:00,,2021-04-26 17:18:27,https://t.co/ipc7lncrdh
1386728841519960064,48,Hyde Park Covid-19 Vaccination Site @ Menino Ymca,Hyde Park,2021-04-26 00:00:00,,2021-04-26 17:08:14,https://t.co/wia9wkw5q0
1386745167240126465,29,Needham Practice Immunization Clinic,Needham,2021-04-28,,2021-04-26 18:13:07,https://t.co/td8shbx3ry
1386753566891773955,,Cvs - West Bridgewater,West Bridgewater,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - West Roxbury,West Roxbury,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - West Springfield,West Springfield,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Westfield,Westfield,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Westport,Westport,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Weymouth,Weymouth,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Whitinsville,Whitinsville,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Wilbraham,Wilbraham,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753566891773955,,Cvs - Winthrop,Winthrop,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753565889376260,,Cvs - Sharon,Sharon,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753565889376260,,Cvs - South Attleboro,South Attleboro,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753565889376260,,Cvs - South Dartmouth,South Dartmouth,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
1386753565889376260,,Cvs - South Dennis,South Dennis,2021-04-26 18:46:29,,2021-04-26 18:46:29,https://t.co/cvau09jxzh
